Start Date	12/26/2025
End Date	01/29/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	Membership Type	Quantity	Net Royalty	Net Royalty Total	Currency	ISRC	Item Title	Item Artist	Item Type	Media Type	Vendor Identifier	Offline Indicator	Label/Studio/Network	Grid
MX	881548051	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400550	Ay! Soledad	Miguel Inzunza	0	1	MXF601400550	1	Fonarte Latino, S.A. de C.V.	
MX	881548053	Apple One Individual Monthly PAID	55	0.056829	3.125595	MXN	MXF601400551	La Hermosa Violencia	Miguel Inzunza	0	1	MXF601400551	0	Fonarte Latino, S.A. de C.V.	
MX	881548055	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601400552	PiÃ©nsalo	Miguel Inzunza	0	1	MXF601400552	0	Fonarte Latino, S.A. de C.V.	
MX	881548057	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601400553	Mar	Miguel Inzunza	0	1	MXF601400553	0	Fonarte Latino, S.A. de C.V.	
MX	881548059	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601400554	Dos Vagabundos	Miguel Inzunza	0	1	MXF601400554	0	Fonarte Latino, S.A. de C.V.	
MX	881548061	Apple One Individual Monthly PAID	7	0.056829	0.397803	MXN	MXF601400555	Vuelve Despacio	Miguel Inzunza	0	1	MXF601400555	0	Fonarte Latino, S.A. de C.V.	
MX	881548363	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400558	CrecÃ­ en Un Barrio	Miguel Inzunza	0	1	MXF601400558	0	Fonarte Latino, S.A. de C.V.	
MX	881548371	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400562	La Bruja	Miguel Inzunza	0	1	MXF601400562	0	Fonarte Latino, S.A. de C.V.	
MX	881548373	Apple One Individual Monthly PAID	56	0.056829	3.182424	MXN	MXF601400564	Se Busca	Miguel Inzunza	0	1	MXF601400564	0	Fonarte Latino, S.A. de C.V.	
MX	881548374	Apple One Individual Monthly PAID	12	0.056829	0.681948	MXN	MXF601400565	Cien Veces	Miguel Inzunza	0	1	MXF601400565	0	Fonarte Latino, S.A. de C.V.	
MX	884193520	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400610	No Pinches Mames	La HH Botellita de Jerez	0	1	MXF601400610	0	Fonarte Latino, S.A. de C.V.	
MX	884193521	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601400611	La Verdad	La HH Botellita de Jerez	0	1	MXF601400611	0	Fonarte Latino, S.A. de C.V.	
MX	892401246	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400645	Un Hombre Normal	Santaella	0	1	MXF601400645	0	Fonarte Latino, S.A. de C.V.	
MX	899232017	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400612	Marilyn	JazmÃ­n Solar	0	1	MXF601400612	0	Fonarte Latino, S.A. de C.V.	
MX	899232018	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601400613	Sabes Bien	JazmÃ­n Solar	0	1	MXF601400613	0	Fonarte Latino, S.A. de C.V.	
MX	899232022	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601400614	Invisible	JazmÃ­n Solar	0	1	MXF601400614	0	Fonarte Latino, S.A. de C.V.	
MX	899232030	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400621	Uhhh	JazmÃ­n Solar	0	1	MXF601400621	0	Fonarte Latino, S.A. de C.V.	
MX	900589997	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400698	CaÌntate Una Que Se Sepan Todos!	El Mastuerzo Y Los Jijos del Maiz	0	1	MXF601400698	0	Fonarte Latino, S.A. de C.V.	
MX	900590003	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400704	Ven Y Mira	El Mastuerzo Y Los Jijos del Maiz	0	1	MXF601400704	0	Fonarte Latino, S.A. de C.V.	
MX	909103155	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400770	Breve Historia de Alcohol Y Una Mujer	Inspector	0	1	MXF601400770	0	Fonarte Latino, S.A. de C.V.	
MX	909103174	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400773	Belleza	MelodyCans	0	1	MXF601400773	0	Fonarte Latino, S.A. de C.V.	
MX	909103186	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400775	Falta Amor	2 EspÃ­as	0	1	MXF601400775	0	Fonarte Latino, S.A. de C.V.	
MX	909103200	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601400779	Calles	DistorsiÃ³n Moska	0	1	MXF601400779	0	Fonarte Latino, S.A. de C.V.	
MX	909103224	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400784	Elegansters	The Moonstompers	0	1	MXF601400784	0	Fonarte Latino, S.A. de C.V.	
MX	909471763	Apple One Individual Monthly PAID	28	0.056829	1.591212	MXN	MXF601400798	Con Todo y Eso	Carlos MacÃ­as	0	1	MXF601400798	0	Fonarte Latino, S.A. de C.V.	
MX	909471764	Apple One Individual Monthly PAID	83	0.056829	4.716807	MXN	MXF601400799	Cuando Me Besas	Carlos MacÃ­as	0	1	MXF601400799	0	Fonarte Latino, S.A. de C.V.	
MX	909471765	Apple One Individual Monthly PAID	5	0.056829	0.284145	MXN	MXF601400800	Con Esa Boquita	Carlos MacÃ­as	0	1	MXF601400800	0	Fonarte Latino, S.A. de C.V.	
MX	909471766	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601400801	Ella	Carlos MacÃ­as	0	1	MXF601400801	1	Fonarte Latino, S.A. de C.V.	
MX	909471766	Apple One Individual Monthly PAID	52	0.056829	2.955108	MXN	MXF601400801	Ella	Carlos MacÃ­as	0	1	MXF601400801	0	Fonarte Latino, S.A. de C.V.	
MX	909471767	Apple One Individual Monthly PAID	19	0.056829	1.079751	MXN	MXF601400802	En Tus Ojos	Carlos MacÃ­as	0	1	MXF601400802	0	Fonarte Latino, S.A. de C.V.	
MX	909471772	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601400803	La Mal Querida	Carlos MacÃ­as	0	1	MXF601400803	0	Fonarte Latino, S.A. de C.V.	
MX	909471773	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601400804	Basta	Carlos MacÃ­as	0	1	MXF601400804	1	Fonarte Latino, S.A. de C.V.	
MX	909471773	Apple One Individual Monthly PAID	10	0.056829	0.56829	MXN	MXF601400804	Basta	Carlos MacÃ­as	0	1	MXF601400804	0	Fonarte Latino, S.A. de C.V.	
MX	909471774	Apple One Individual Monthly PAID	33	0.056829	1.875357	MXN	MXF601400805	Dios DespuÃ©s de Dios	Carlos MacÃ­as	0	1	MXF601400805	0	Fonarte Latino, S.A. de C.V.	
MX	909471775	Apple One Individual Monthly PAID	42	0.056829	2.386818	MXN	MXF601400806	Si Yo Te Contara	Carlos MacÃ­as	0	1	MXF601400806	0	Fonarte Latino, S.A. de C.V.	
MX	909471779	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601400807	Yo Te Pienso	Carlos MacÃ­as	0	1	MXF601400807	0	Fonarte Latino, S.A. de C.V.	
MX	909471780	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601400808	Amarte AsÃ­	Carlos MacÃ­as	0	1	MXF601400808	0	Fonarte Latino, S.A. de C.V.	
MX	909471789	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601400809	Mil Vidas	Carlos MacÃ­as	0	1	MXF601400809	0	Fonarte Latino, S.A. de C.V.	
MX	909471790	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601400810	Tu Perfume	Carlos MacÃ­as	0	1	MXF601400810	0	Fonarte Latino, S.A. de C.V.	
MX	909471791	Apple One Individual Monthly PAID	10	0.056829	0.56829	MXN	MXF601400811	Divina TÃº	Carlos MacÃ­as	0	1	MXF601400811	0	Fonarte Latino, S.A. de C.V.	
MX	913286326	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400828	CanciÃ³n de Cuna	Iraida Noriega, Enrique Nery, AarÃ³n Cruz	0	1	MXF601400828	0	Fonarte Latino, S.A. de C.V.	
MX	913286327	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400829	Cry Me a River	Iraida Noriega, Enrique Nery, AarÃ³n Cruz	0	1	MXF601400829	0	Fonarte Latino, S.A. de C.V.	
MX	920028642	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400867	Maradentro	Leika Mochan, Juan Manuel Torreblanca, Iraida Noriega, Hebe Rosell	0	1	MXF601400867	0	Fonarte Latino, S.A. de C.V.	
MX	920515640	Apple One Individual Monthly PAID	17	0.056829	0.966093	MXN	MXF601400623	Amor Adentro	Rodrigo Rojas	0	1	MXF601400623	0	Fonarte Latino, S.A. de C.V.	
MX	920515666	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400857	Crimen Perfecto	Rodrigo Rojas	0	1	MXF601400857	0	Fonarte Latino, S.A. de C.V.	
MX	920515671	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601400718	La Sed	Rodrigo Rojas	0	1	MXF601400718	0	Fonarte Latino, S.A. de C.V.	
MX	920515709	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400866	Todo Lo Llevo En MÃ­ (feat. Edgar Oceransky, AdriÃ¡n Gil El Tigre & Bernardo Quesada)	Rodrigo Rojas	0	1	MXF601400866	0	Fonarte Latino, S.A. de C.V.	
MX	920516334	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400872	Tu MaldiciÃ³n	Jaime LÃ³pez y Su Hotel Garage	0	1	MXF601400872	0	Fonarte Latino, S.A. de C.V.	
MX	922599362	Apple One Individual Monthly PAID	5	0.056829	0.284145	MXN	MXF601400879	Coplas del Muerto (Coplas) [MÃ©xico]	Los Folkloristas	0	1	MXF601400879	0	Fonarte Latino, S.A. de C.V.	
MX	922599362	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400879	Coplas del Muerto (Coplas) [MÃ©xico]	Los Folkloristas	0	1	MXF601400879	1	Fonarte Latino, S.A. de C.V.	
MX	922599363	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601400880	Vasija de Barro (Danzante) [Ecuador]	Los Folkloristas	0	1	MXF601400880	0	Fonarte Latino, S.A. de C.V.	
MX	922599364	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400881	Refalosa del AdiÃ³s (Refalosa) [Chile]	Los Folkloristas	0	1	MXF601400881	0	Fonarte Latino, S.A. de C.V.	
MX	922599370	Apple One Individual Monthly PAID	14	0.056829	0.795606	MXN	MXF601400885	La Martiniana (Son IstmeÃ±o) [MÃ©xico]	Los Folkloristas	0	1	MXF601400885	0	Fonarte Latino, S.A. de C.V.	
MX	922599372	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400887	El Descarrilamiento (Corrido) [MÃ©xico]	Los Folkloristas	0	1	MXF601400887	0	Fonarte Latino, S.A. de C.V.	
MX	922599375	Apple One Individual Monthly PAID	26	0.056829	1.477554	MXN	MXF601400890	El Coco (Son Jarocho) [MÃ©xico]	Los Folkloristas	0	1	MXF601400890	0	Fonarte Latino, S.A. de C.V.	
MX	922599375	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601400890	El Coco (Son Jarocho) [MÃ©xico]	Los Folkloristas	0	1	MXF601400890	1	Fonarte Latino, S.A. de C.V.	
MX	932939487	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400974	Guendanabani	BossanÃ³nimos	0	1	MXF601400974	0	Fonarte Latino, S.A. de C.V.	
MX	932939487	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400974	Guendanabani	BossanÃ³nimos	0	1	MXF601400974	1	Fonarte Latino, S.A. de C.V.	
MX	932950961	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601400981	Agradecido	Sr. GonzÃ¡lez	0	1	MXF601400981	0	Fonarte Latino, S.A. de C.V.	
MX	934536118	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601401001	El BalajÃº	Son de Madera	0	1	MXF601401001	0	Fonarte Latino, S.A. de C.V.	
MX	934536119	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601401002	BenjamÃ­n el de los Llanos	Son de Madera	0	1	MXF601401002	0	Fonarte Latino, S.A. de C.V.	
MX	934536121	Apple One Individual Monthly PAID	9	0.056829	0.511461	MXN	MXF601401004	Mujer Antigua, La Bruja	Son de Madera	0	1	MXF601401004	0	Fonarte Latino, S.A. de C.V.	
MX	934536123	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601401006	El Coco	Son de Madera	0	1	MXF601401006	0	Fonarte Latino, S.A. de C.V.	
MX	934536124	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601401007	La Iguana	Son de Madera	0	1	MXF601401007	0	Fonarte Latino, S.A. de C.V.	
MX	934536124	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401007	La Iguana	Son de Madera	0	1	MXF601401007	1	Fonarte Latino, S.A. de C.V.	
MX	934536126	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401009	Jarabe Gatuno	Son de Madera	0	1	MXF601401009	0	Fonarte Latino, S.A. de C.V.	
MX	934536127	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601401010	El Gallo	Son de Madera	0	1	MXF601401010	0	Fonarte Latino, S.A. de C.V.	
MX	934536128	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601401011	El Camotal	Son de Madera	0	1	MXF601401011	0	Fonarte Latino, S.A. de C.V.	
MX	934536130	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601401013	Las Olas del Mar	Son de Madera	0	1	MXF601401013	0	Fonarte Latino, S.A. de C.V.	
MX	934536132	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601401015	El Pescador	Son de Madera	0	1	MXF601401015	0	Fonarte Latino, S.A. de C.V.	
MX	934536132	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401015	El Pescador	Son de Madera	0	1	MXF601401015	1	Fonarte Latino, S.A. de C.V.	
MX	937878367	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601401052	Parrandera	Casa Verde Colectivo	0	1	MXF601401052	0	Fonarte Latino, S.A. de C.V.	
MX	937878370	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401055	Ã“yeme MamÃ¡	Casa Verde Colectivo	0	1	MXF601401055	0	Fonarte Latino, S.A. de C.V.	
MX	937878371	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401056	CorazÃ³n de la Calle	Casa Verde Colectivo	0	1	MXF601401056	0	Fonarte Latino, S.A. de C.V.	
MX	937878372	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601401057	Everybody Feels Good!	Casa Verde Colectivo	0	1	MXF601401057	0	Fonarte Latino, S.A. de C.V.	
MX	937878375	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401060	ChangÃ³	Casa Verde Colectivo	0	1	MXF601401060	1	Fonarte Latino, S.A. de C.V.	
MX	937878375	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401060	ChangÃ³	Casa Verde Colectivo	0	1	MXF601401060	0	Fonarte Latino, S.A. de C.V.	
MX	937878377	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601401062	Movimiento	Casa Verde Colectivo	0	1	MXF601401062	0	Fonarte Latino, S.A. de C.V.	
MX	937878378	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401063	La Voz de los Pueblos	Casa Verde Colectivo	0	1	MXF601401063	0	Fonarte Latino, S.A. de C.V.	
MX	937878379	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401064	Ynsxqmll + S	Casa Verde Colectivo	0	1	MXF601401064	0	Fonarte Latino, S.A. de C.V.	
MX	938245144	Apple One Individual Monthly PAID	9	0.056829	0.511461	MXN	MXF601401082	Te IraÌ Bien (feat. VÃ­ctor Manuel San JosÃ©)	David Filio	0	1	MXF601401082	0	Fonarte Latino, S.A. de C.V.	
MX	938245147	Apple One Individual Monthly PAID	12	0.056829	0.681948	MXN	MXF601401085	Te VÃ­ Llegar (feat. AndrÃ©s SuÃ¡rez)	David Filio	0	1	MXF601401085	0	Fonarte Latino, S.A. de C.V.	
MX	952847545	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401041	Take	Louise Phelan	0	1	MXF601401041	0	Fonarte Latino, S.A. de C.V.	
MX	952847547	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401042	Stuck	Louise Phelan	0	1	MXF601401042	0	Fonarte Latino, S.A. de C.V.	
MX	953599725	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401154	Pervertimento en Do Mayor: II. Andante sostenuto	Cuarteto Aurora	0	1	MXF601401154	0	Fonarte Latino, S.A. de C.V.	
MX	953599726	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401155	Pervertimento en Do Mayor: III. Allegro giocoso e grazioso	Cuarteto Aurora	0	1	MXF601401155	0	Fonarte Latino, S.A. de C.V.	
MX	953599728	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401157	Fandan-Gozo: II. Pipirin	Cuarteto Aurora	0	1	MXF601401157	0	Fonarte Latino, S.A. de C.V.	
MX	953599729	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401158	Fandan-Gozo: III. Chilpachole	Cuarteto Aurora	0	1	MXF601401158	0	Fonarte Latino, S.A. de C.V.	
MX	953599730	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401159	Fandan-Gozo: IV. CongrÃ­	Cuarteto Aurora	0	1	MXF601401159	0	Fonarte Latino, S.A. de C.V.	
MX	953599731	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401160	Cuarteto para Piano, ViolÃ­n, Viola y Violoncello: I. Allegro molto con brio	Cuarteto Aurora	0	1	MXF601401160	0	Fonarte Latino, S.A. de C.V.	
MX	953599732	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601401161	Cuarteto para Piano, ViolÃ­n, Viola y Violoncello: II. Adagio	Cuarteto Aurora	0	1	MXF601401161	0	Fonarte Latino, S.A. de C.V.	
MX	964544784	Apple One Individual Monthly PAID	219	0.056829	12.445551	MXN	MXF601500065	LlÃ©vame Despacio	Paulina Goto	0	1	MXF601500065	0	Fonarte Latino, S.A. de C.V.	
MX	964544784	Apple One Individual Monthly PAID	17	0.056829	0.966093	MXN	MXF601500065	LlÃ©vame Despacio	Paulina Goto	0	1	MXF601500065	1	Fonarte Latino, S.A. de C.V.	
MX	964545875	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500066	Mi Vida Sin Ti	Angels	0	1	MXF601500066	0	Fonarte Latino, S.A. de C.V.	
MX	965974066	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601500067	El SiquisirÃ­	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500067	0	Fonarte Latino, S.A. de C.V.	
MX	965974067	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500068	La Petenera	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500068	0	Fonarte Latino, S.A. de C.V.	
MX	965974068	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500069	El Gallo	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500069	1	Fonarte Latino, S.A. de C.V.	
MX	965974068	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500069	El Gallo	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500069	0	Fonarte Latino, S.A. de C.V.	
MX	965974069	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500070	La CaÃ±a	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500070	0	Fonarte Latino, S.A. de C.V.	
MX	965974070	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601500071	El BuscapiÃ©s	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500071	0	Fonarte Latino, S.A. de C.V.	
MX	965974071	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500072	Los Chiles Verdes	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500072	0	Fonarte Latino, S.A. de C.V.	
MX	965974071	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500072	Los Chiles Verdes	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500072	1	Fonarte Latino, S.A. de C.V.	
MX	965974072	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601500073	La Indita	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500073	1	Fonarte Latino, S.A. de C.V.	
MX	965974072	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500073	La Indita	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500073	0	Fonarte Latino, S.A. de C.V.	
MX	965974073	Apple One Individual Monthly PAID	5	0.056829	0.284145	MXN	MXF601500074	La Morena	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500074	0	Fonarte Latino, S.A. de C.V.	
MX	965974074	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500075	El BalajÃº	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500075	0	Fonarte Latino, S.A. de C.V.	
MX	965974075	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500076	El PÃ¡jaro CÃº	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500076	0	Fonarte Latino, S.A. de C.V.	
MX	965974079	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500079	El Cascabel	CaÃ±a Dulce y CaÃ±a Brava	0	1	MXF601500079	0	Fonarte Latino, S.A. de C.V.	
MX	967018834	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500089	Esto Es Amar	Cindy Takahashi	0	1	MXF601500089	0	Fonarte Latino, S.A. de C.V.	
MX	967019318	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500093	Solo Lo Mejor	Cindy Takahashi	0	1	MXF601500093	0	Fonarte Latino, S.A. de C.V.	
MX	967019319	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500094	Extrema ConexiÃ³n	Cindy Takahashi	0	1	MXF601500094	0	Fonarte Latino, S.A. de C.V.	
MX	967019321	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500096	Lo Suficiente para Estar Contigo	Cindy Takahashi	0	1	MXF601500096	0	Fonarte Latino, S.A. de C.V.	
MX	967019325	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500100	Candy Candy	Cindy Takahashi	0	1	MXF601500100	0	Fonarte Latino, S.A. de C.V.	
MX	968069152	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500101	CoÌmo Agradecer	Manolo Bautista	0	1	MXF601500101	0	Fonarte Latino, S.A. de C.V.	
MX	968069155	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500104	Porque Tengo Un CorazoÌn	Manolo Bautista	0	1	MXF601500104	0	Fonarte Latino, S.A. de C.V.	
MX	968069162	Apple One Individual Monthly PAID	4	0.056829	0.227316	MXN	MXF601500110	SeÌ (feat. Carlos Carreira)	Manolo Bautista	0	1	MXF601500110	0	Fonarte Latino, S.A. de C.V.	
MX	970677138	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500121	Ajedrez	Manolo Bautista	0	1	MXF601500121	0	Fonarte Latino, S.A. de C.V.	
MX	970677139	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500122	Si Alguna Vez	Manolo Bautista	0	1	MXF601500122	0	Fonarte Latino, S.A. de C.V.	
MX	970677142	Apple One Individual Monthly PAID	7	0.056829	0.397803	MXN	MXF601500125	SÃ¡name (feat. Pablo FernÃ¡ndez)	Manolo Bautista	0	1	MXF601500125	0	Fonarte Latino, S.A. de C.V.	
MX	975300444	Apple One Individual Monthly PAID	3	0.056829	0.170487	MXN	MXF601500164	Que Bonita Es Esta Vida	Amanda Martinez	0	1	MXF601500164	0	Fonarte Latino, S.A. de C.V.	
MX	988547358	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500257	Blue Demon Jr.	Los Elasticos	0	1	MXF601500257	0	Fonarte Latino, S.A. de C.V.	
MX	988547369	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500268	La Cumbia del Terror	Los Elasticos	0	1	MXF601500268	0	Fonarte Latino, S.A. de C.V.	
MX	990752697	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500284	Vida	Mexicanto	0	1	MXF601500284	0	Fonarte Latino, S.A. de C.V.	
MX	990752698	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500285	Buscando Anhelo	Mexicanto	0	1	MXF601500285	0	Fonarte Latino, S.A. de C.V.	
MX	990752703	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500287	Por Los Mares de Cupido	Mexicanto	0	1	MXF601500287	0	Fonarte Latino, S.A. de C.V.	
MX	990752947	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500289	La Media Luna	Mexicanto	0	1	MXF601500289	0	Fonarte Latino, S.A. de C.V.	
MX	990752952	Apple One Individual Monthly PAID	2	0.056829	0.113658	MXN	MXF601500291	Que a Su Padre Se Parezca	Mexicanto	0	1	MXF601500291	0	Fonarte Latino, S.A. de C.V.	
MX	990752953	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500292	Despacito Ven	Mexicanto	0	1	MXF601500292	0	Fonarte Latino, S.A. de C.V.	
MX	990752956	Apple One Individual Monthly PAID	1	0.056829	0.056829	MXN	MXF601500293	Espejos	Mexicanto	0	1	MXF601500293	0	Fonarte Latino, S.A. de C.V.	
